POZIOM;REGION;WOJ;PODREG;POW;GMI;RODZ;NAZWA;NAZWA_DOD;STAN_NA
5;1;10;12;02;04;3;Krośniewice;gmina miejsko-wiejska;2005-01-01
5;1;10;12;02;04;4;Krośniewice;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;10;12;02;04;5;Krośniewice;obszar wiejski;2005-01-01
5;1;10;12;02;05;2;Krzyżanów;gmina wiejska;2005-01-01
5;1;10;12;02;06;2;Kutno;gmina wiejska;2005-01-01
5;1;10;12;02;07;2;Łanięta;gmina wiejska;2005-01-01
5;1;10;12;02;08;2;Nowe Ostrowy;gmina wiejska;2005-01-01
5;1;10;12;02;09;2;Oporów;gmina wiejska;2005-01-01
5;1;10;12;02;10;2;Strzelce;gmina wiejska;2005-01-01
5;1;10;12;02;11;3;Żychlin;gmina miejsko-wiejska;2005-01-01
5;1;10;12;02;11;4;Żychlin;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;10;12;02;11;5;Żychlin;obszar wiejski;2005-01-01
5;1;10;12;03;01;2;Buczek;gmina wiejska;2005-01-01
5;1;10;12;03;02;3;Łask;gmina miejsko-wiejska;2005-01-01
5;1;10;12;03;02;4;Łask;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;10;12;03;02;5;Łask;obszar wiejski;2005-01-01
5;1;10;12;03;03;2;Sędziejowice;gmina wiejska;2005-01-01
5;1;10;12;03;04;2;Widawa;gmina wiejska;2005-01-01
5;1;10;12;03;05;2;Wodzierady;gmina wiejska;2005-01-01
5;1;10;12;04;01;1;Łęczyca;gmina miejska;2005-01-01
5;1;10;12;04;02;2;Daszyna;gmina wiejska;2005-01-01
5;1;10;12;04;03;2;Góra Świętej Małgorzaty;gmina wiejska;2005-01-01
5;1;10;12;04;04;2;Grabów;gmina wiejska;2005-01-01
5;1;10;12;04;05;2;Łęczyca;gmina wiejska;2005-01-01
5;1;10;12;04;06;2;Piątek;gmina wiejska;2005-01-01
5;1;10;12;04;07;2;Świnice Warckie;gmina wiejska;2005-01-01
5;1;10;12;04;08;2;Witonia;gmina wiejska;2005-01-01
5;1;10;12;06;02;2;Andrespol;gmina wiejska;2005-01-01
5;1;10;12;06;03;2;Brójce;gmina wiejska;2005-01-01
5;1;10;12;06;07;3;Koluszki;gmina miejsko-wiejska;2005-01-01
5;1;10;12;06;07;4;Koluszki;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;10;12;06;07;5;Koluszki;obszar wiejski;2005-01-01
5;1;10;12;06;08;2;Nowosolna;gmina wiejska;2005-01-01
5;1;10;12;06;10;2;Rzgów;gmina wiejska;2005-01-01
5;1;10;12;06;11;3;Tuszyn;gmina miejsko-wiejska;2005-01-01
5;1;10;12;06;11;4;Tuszyn;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;10;12;06;11;5;Tuszyn;obszar wiejski;2005-01-01
5;1;10;12;08;01;1;Konstantynów Łódzki;gmina miejska;2005-01-01
5;1;10;12;08;02;1;Pabianice;gmina miejska;2005-01-01
5;1;10;12;08;03;2;Dłutów;gmina wiejska;2005-01-01
5;1;10;12;08;04;2;Dobroń;gmina wiejska;2005-01-01
5;1;10;12;08;05;2;Ksawerów;gmina wiejska;2005-01-01
5;1;10;12;08;06;2;Lutomiersk;gmina wiejska;2005-01-01
5;1;10;12;08;07;2;Pabianice;gmina wiejska;2005-01-01
5;1;10;12;11;01;2;Dalików;gmina wiejska;2005-01-01
5;1;10;12;11;02;2;Pęczniew;gmina wiejska;2005-01-01
5;1;10;12;11;03;3;Poddębice;gmina miejsko-wiejska;2005-01-01
5;1;10;12;11;03;4;Poddębice;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;10;12;11;03;5;Poddębice;obszar wiejski;2005-01-01
5;1;10;12;11;04;3;Uniejów;gmina miejsko-wiejska;2005-01-01
5;1;10;12;11;04;4;Uniejów;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;10;12;11;04;5;Uniejów;obszar wiejski;2005-01-01
5;1;10;12;11;05;2;Wartkowice;gmina wiejska;2005-01-01
5;1;10;12;11;06;2;Zadzim;gmina wiejska;2005-01-01
5;1;10;12;14;01;1;Sieradz;gmina miejska;2005-01-01
5;1;10;12;14;02;3;Błaszki;gmina miejsko-wiejska;2005-01-01
5;1;10;12;14;02;4;Błaszki;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;10;12;14;02;5;Błaszki;obszar wiejski;2005-01-01
5;1;10;12;14;03;2;Brąszewice;gmina wiejska;2005-01-01
5;1;10;12;14;04;2;Brzeźnio;gmina wiejska;2005-01-01
5;1;10;12;14;05;2;Burzenin;gmina wiejska;2005-01-01
5;1;10;12;14;06;2;Goszczanów;gmina wiejska;2005-01-01
5;1;10;12;14;07;2;Klonowa;gmina wiejska;2005-01-01
5;1;10;12;14;08;2;Sieradz;gmina wiejska;2005-01-01
5;1;10;12;14;09;3;Warta;gmina miejsko-wiejska;2005-01-01
5;1;10;12;14;09;4;Warta;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;10;12;14;09;5;Warta;obszar wiejski;2005-01-01
5;1;10;12;14;10;2;Wróblew;gmina wiejska;2005-01-01
5;1;10;12;14;11;3;Złoczew;gmina miejsko-wiejska;2005-01-01
5;1;10;12;14;11;4;Złoczew;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;10;12;14;11;5;Złoczew;obszar wiejski;2005-01-01
5;1;10;12;17;01;2;Biała;gmina wiejska;2005-01-01
5;1;10;12;17;02;2;Czarnożyły;gmina wiejska;2005-01-01
5;1;10;12;17;03;2;Konopnica;gmina wiejska;2005-01-01
5;1;10;12;17;04;2;Mokrsko;gmina wiejska;2005-01-01
5;1;10;12;17;05;2;Osjaków;gmina wiejska;2005-01-01
5;1;10;12;17;06;2;Ostrówek;gmina wiejska;2005-01-01
5;1;10;12;17;07;2;Pątnów;gmina wiejska;2005-01-01
5;1;10;12;17;08;2;Skomlin;gmina wiejska;2005-01-01
5;1;10;12;17;09;3;Wieluń;gmina miejsko-wiejska;2005-01-01
5;1;10;12;17;09;4;Wieluń;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;10;12;17;09;5;Wieluń;obszar wiejski;2005-01-01
5;1;10;12;17;10;2;Wierzchlas;gmina wiejska;2005-01-01
5;1;10;12;18;01;2;Bolesławiec;gmina wiejska;2005-01-01
5;1;10;12;18;02;2;Czastary;gmina wiejska;2005-01-01
5;1;10;12;18;03;2;Galewice;gmina wiejska;2005-01-01
5;1;10;12;18;04;2;Lututów;gmina wiejska;2005-01-01
5;1;10;12;18;05;2;Łubnice;gmina wiejska;2005-01-01
5;1;10;12;18;06;2;Sokolniki;gmina wiejska;2005-01-01
5;1;10;12;18;07;3;Wieruszów;gmina miejsko-wiejska;2005-01-01
5;1;10;12;18;07;4;Wieruszów;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;10;12;18;07;5;Wieruszów;obszar wiejski;2005-01-01
5;1;10;12;19;01;1;Zduńska Wola;gmina miejska;2005-01-01
5;1;10;12;19;02;3;Szadek;gmina miejsko-wiejska;2005-01-01
5;1;10;12;19;02;4;Szadek;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;10;12;19;02;5;Szadek;obszar wiejski;2005-01-01
5;1;10;12;19;03;2;Zapolice;gmina wiejska;2005-01-01
5;1;10;12;19;04;2;Zduńska Wola;gmina wiejska;2005-01-01
5;1;10;12;20;01;1;Głowno;gmina miejska;2005-01-01
5;1;10;12;20;02;1;Ozorków;gmina miejska;2005-01-01
5;1;10;12;20;03;1;Zgierz;gmina miejska;2005-01-01
5;1;10;12;20;04;3;Aleksandrów Łódzki;gmina miejsko-wiejska;2005-01-01
5;1;10;12;20;04;4;Aleksandrów Łódzki;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;10;12;20;04;5;Aleksandrów Łódzki;obszar wiejski;2005-01-01
5;1;10;12;20;05;2;Głowno;gmina wiejska;2005-01-01
5;1;10;12;20;06;2;Ozorków;gmina wiejska;2005-01-01
5;1;10;12;20;07;2;Parzęczew;gmina wiejska;2005-01-01
5;1;10;12;20;08;3;Stryków;gmina miejsko-wiejska;2005-01-01
5;1;10;12;20;08;4;Stryków;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;10;12;20;08;5;Stryków;obszar wiejski;2005-01-01
5;1;10;12;20;09;2;Zgierz;gmina wiejska;2005-01-01
5;1;10;12;21;01;1;Brzeziny;gmina miejska;2005-01-01
5;1;10;12;21;02;2;Brzeziny;gmina wiejska;2005-01-01
5;1;10;12;21;03;2;Dmosin;gmina wiejska;2005-01-01
5;1;10;12;21;04;2;Jeżów;gmina wiejska;2005-01-01
5;1;10;12;21;05;2;Rogów;gmina wiejska;2005-01-01
5;1;10;13;01;01;1;Bełchatów;gmina miejska;2005-01-01
5;1;10;13;01;02;2;Bełchatów;gmina wiejska;2005-01-01
5;1;10;13;01;03;2;Drużbice;gmina wiejska;2005-01-01
5;1;10;13;01;04;2;Kleszczów;gmina wiejska;2005-01-01
5;1;10;13;01;05;2;Kluki;gmina wiejska;2005-01-01
5;1;10;13;01;06;2;Rusiec;gmina wiejska;2005-01-01
5;1;10;13;01;07;2;Szczerców;gmina wiejska;2005-01-01
5;1;10;13;01;08;3;Zelów;gmina miejsko-wiejska;2005-01-01
5;1;10;13;01;08;4;Zelów;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;10;13;01;08;5;Zelów;obszar wiejski;2005-01-01
5;1;10;13;05;01;1;Łowicz;gmina miejska;2005-01-01
5;1;10;13;05;02;2;Bielawy;gmina wiejska;2005-01-01
5;1;10;13;05;03;2;Chąśno;gmina wiejska;2005-01-01
5;1;10;13;05;04;2;Domaniewice;gmina wiejska;2005-01-01
5;1;10;13;05;05;2;Kiernozia;gmina wiejska;2005-01-01
5;1;10;13;05;06;2;Kocierzew Południowy;gmina wiejska;2005-01-01
5;1;10;13;05;07;2;Łowicz;gmina wiejska;2005-01-01
5;1;10;13;05;08;2;Łyszkowice;gmina wiejska;2005-01-01
5;1;10;13;05;09;2;Nieborów;gmina wiejska;2005-01-01
5;1;10;13;05;10;2;Zduny;gmina wiejska;2005-01-01
5;1;10;13;07;01;2;Białaczów;gmina wiejska;2005-01-01
5;1;10;13;07;02;3;Drzewica;gmina miejsko-wiejska;2005-01-01
5;1;10;13;07;02;4;Drzewica;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;10;13;07;02;5;Drzewica;obszar wiejski;2005-01-01
5;1;10;13;07;03;2;Mniszków;gmina wiejska;2005-01-01
5;1;10;13;07;04;3;Opoczno;gmina miejsko-wiejska;2005-01-01
5;1;10;13;07;04;4;Opoczno;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;10;13;07;04;5;Opoczno;obszar wiejski;2005-01-01
5;1;10;13;07;05;2;Paradyż;gmina wiejska;2005-01-01
5;1;10;13;07;06;2;Poświętne;gmina wiejska;2005-01-01
5;1;10;13;07;07;2;Sławno;gmina wiejska;2005-01-01
5;1;10;13;07;08;2;Żarnów;gmina wiejska;2005-01-01
5;1;10;13;09;01;3;Działoszyn;gmina miejsko-wiejska;2005-01-01
5;1;10;13;09;01;4;Działoszyn;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;10;13;09;01;5;Działoszyn;obszar wiejski;2005-01-01
5;1;10;13;09;02;2;Kiełczygłów;gmina wiejska;2005-01-01
5;1;10;13;09;03;2;Nowa Brzeźnica;gmina wiejska;2005-01-01
5;1;10;13;09;04;3;Pajęczno;gmina miejsko-wiejska;2005-01-01
5;1;10;13;09;04;4;Pajęczno;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;10;13;09;04;5;Pajęczno;obszar wiejski;2005-01-01
5;1;10;13;09;05;2;Rząśnia;gmina wiejska;2005-01-01
5;1;10;13;09;06;2;Siemkowice;gmina wiejska;2005-01-01
5;1;10;13;09;07;2;Strzelce Wielkie;gmina wiejska;2005-01-01
5;1;10;13;09;08;2;Sulmierzyce;gmina wiejska;2005-01-01
5;1;10;13;10;01;2;Aleksandrów;gmina wiejska;2005-01-01
5;1;10;13;10;02;2;Czarnocin;gmina wiejska;2005-01-01
5;1;10;13;10;03;2;Gorzkowice;gmina wiejska;2005-01-01
5;1;10;13;10;04;2;Grabica;gmina wiejska;2005-01-01
5;1;10;13;10;05;2;Łęki Szlacheckie;gmina wiejska;2005-01-01
5;1;10;13;10;06;2;Moszczenica;gmina wiejska;2005-01-01
5;1;10;13;10;07;2;Ręczno;gmina wiejska;2005-01-01
5;1;10;13;10;08;2;Rozprza;gmina wiejska;2005-01-01
5;1;10;13;10;09;3;Sulejów;gmina miejsko-wiejska;2005-01-01
5;1;10;13;10;09;4;Sulejów;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;10;13;10;09;5;Sulejów;obszar wiejski;2005-01-01
5;1;10;13;10;10;2;Wola Krzysztoporska;gmina wiejska;2005-01-01
5;1;10;13;10;11;2;Wolbórz;gmina wiejska;2005-01-01
5;1;10;13;12;01;1;Radomsko;gmina miejska;2005-01-01
5;1;10;13;12;02;2;Dobryszyce;gmina wiejska;2005-01-01
5;1;10;13;12;03;2;Gidle;gmina wiejska;2005-01-01
5;1;10;13;12;04;2;Gomunice;gmina wiejska;2005-01-01
5;1;10;13;12;05;3;Kamieńsk;gmina miejsko-wiejska;2005-01-01
5;1;10;13;12;05;4;Kamieńsk;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;10;13;12;05;5;Kamieńsk;obszar wiejski;2005-01-01
5;1;10;13;12;06;2;Kobiele Wielkie;gmina wiejska;2005-01-01
5;1;10;13;12;07;2;Kodrąb;gmina wiejska;2005-01-01
5;1;10;13;12;08;2;Lgota Wielka;gmina wiejska;2005-01-01
5;1;10;13;12;09;2;Ładzice;gmina wiejska;2005-01-01
5;1;10;13;12;10;2;Masłowice;gmina wiejska;2005-01-01
5;1;10;13;12;11;3;Przedbórz;gmina miejsko-wiejska;2005-01-01
5;1;10;13;12;11;4;Przedbórz;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;10;13;12;11;5;Przedbórz;obszar wiejski;2005-01-01
5;1;10;13;12;12;2;Radomsko;gmina wiejska;2005-01-01
5;1;10;13;12;13;2;Wielgomłyny;gmina wiejska;2005-01-01
5;1;10;13;12;14;2;Żytno;gmina wiejska;2005-01-01
5;1;10;13;13;01;1;Rawa Mazowiecka;gmina miejska;2005-01-01
5;1;10;13;13;02;3;Biała Rawska;gmina miejsko-wiejska;2005-01-01
5;1;10;13;13;02;4;Biała Rawska;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;10;13;13;02;5;Biała Rawska;obszar wiejski;2005-01-01
5;1;10;13;13;03;2;Cielądz;gmina wiejska;2005-01-01
5;1;10;13;13;04;2;Rawa Mazowiecka;gmina wiejska;2005-01-01
5;1;10;13;13;05;2;Regnów;gmina wiejska;2005-01-01
5;1;10;13;13;06;2;Sadkowice;gmina wiejska;2005-01-01
5;1;10;13;15;01;2;Bolimów;gmina wiejska;2005-01-01
5;1;10;13;15;02;2;Głuchów;gmina wiejska;2005-01-01
5;1;10;13;15;03;2;Godzianów;gmina wiejska;2005-01-01
5;1;10;13;15;04;2;Kowiesy;gmina wiejska;2005-01-01
5;1;10;13;15;05;2;Lipce Reymontowskie;gmina wiejska;2005-01-01
5;1;10;13;15;06;2;Maków;gmina wiejska;2005-01-01
5;1;10;13;15;07;2;Nowy Kawęczyn;gmina wiejska;2005-01-01
5;1;10;13;15;08;2;Skierniewice;gmina wiejska;2005-01-01
5;1;10;13;15;09;2;Słupia;gmina wiejska;2005-01-01
5;1;10;13;16;01;1;Tomaszów Mazowiecki;gmina miejska;2005-01-01
5;1;10;13;16;02;2;Będków;gmina wiejska;2005-01-01
5;1;10;13;16;03;2;Budziszewice;gmina wiejska;2005-01-01
5;1;10;13;16;04;2;Czerniewice;gmina wiejska;2005-01-01
5;1;10;13;16;05;2;Inowłódz;gmina wiejska;2005-01-01
5;1;10;13;16;06;2;Lubochnia;gmina wiejska;2005-01-01
5;1;10;13;16;07;2;Rokiciny;gmina wiejska;2005-01-01
5;1;10;13;16;08;2;Rzeczyca;gmina wiejska;2005-01-01
5;1;10;13;16;09;2;Tomaszów Mazowiecki;gmina wiejska;2005-01-01
5;1;10;13;16;10;2;Ujazd;gmina wiejska;2005-01-01
5;1;10;13;16;11;2;Żelechlinek;gmina wiejska;2005-01-01
5;1;10;13;62;01;1;Piotrków Trybunalski;gmina miejska;2005-01-01
5;1;10;13;63;01;1;Skierniewice;gmina miejska;2005-01-01
5;1;10;14;61;01;1;Łódź;gmina miejska;2005-01-01
5;1;10;14;61;02;9;Łódź-Bałuty;delegatura;2005-01-01
5;1;10;14;61;03;9;Łódź-Górna;delegatura;2005-01-01
5;1;10;14;61;04;9;Łódź-Polesie;delegatura;2005-01-01
5;1;10;14;61;05;9;Łódź-Śródmieście;delegatura;2005-01-01
5;1;10;14;61;06;9;Łódź-Widzew;delegatura;2005-01-01
5;1;14;18;02;01;1;Ciechanów;gmina miejska;2005-01-01
5;1;14;18;02;02;2;Ciechanów;gmina wiejska;2005-01-01
5;1;14;18;02;03;3;Glinojeck;gmina miejsko-wiejska;2005-01-01
5;1;14;18;02;03;4;Glinojeck;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;14;18;02;03;5;Glinojeck;obszar wiejski;2005-01-01
5;1;14;18;02;04;2;Gołymin-Ośrodek;gmina wiejska;2005-01-01
5;1;14;18;02;05;2;Grudusk;gmina wiejska;2005-01-01
5;1;14;18;02;06;2;Ojrzeń;gmina wiejska;2005-01-01
5;1;14;18;02;07;2;Opinogóra Górna;gmina wiejska;2005-01-01
5;1;14;18;02;08;2;Regimin;gmina wiejska;2005-01-01
5;1;14;18;02;09;2;Sońsk;gmina wiejska;2005-01-01
5;1;14;18;04;01;1;Gostynin;gmina miejska;2005-01-01
5;1;14;18;04;02;2;Gostynin;gmina wiejska;2005-01-01
5;1;14;18;04;03;2;Pacyna;gmina wiejska;2005-01-01
5;1;14;18;04;04;2;Sanniki;gmina wiejska;2005-01-01
5;1;14;18;04;05;2;Szczawin Kościelny;gmina wiejska;2005-01-01
5;1;14;18;13;01;1;Mława;gmina miejska;2005-01-01
5;1;14;18;13;02;2;Dzierzgowo;gmina wiejska;2005-01-01
5;1;14;18;13;03;2;Lipowiec Kościelny;gmina wiejska;2005-01-01
5;1;14;18;13;04;2;Radzanów;gmina wiejska;2005-01-01
5;1;14;18;13;05;2;Strzegowo;gmina wiejska;2005-01-01
5;1;14;18;13;06;2;Stupsk;gmina wiejska;2005-01-01
5;1;14;18;13;07;2;Szreńsk;gmina wiejska;2005-01-01
5;1;14;18;13;08;2;Szydłowo;gmina wiejska;2005-01-01
5;1;14;18;13;09;2;Wieczfnia Kościelna;gmina wiejska;2005-01-01
5;1;14;18;13;10;2;Wiśniewo;gmina wiejska;2005-01-01
5;1;14;18;19;01;2;Bielsk;gmina wiejska;2005-01-01
5;1;14;18;19;02;2;Bodzanów;gmina wiejska;2005-01-01
5;1;14;18;19;03;2;Brudzeń Duży;gmina wiejska;2005-01-01
5;1;14;18;19;04;2;Bulkowo;gmina wiejska;2005-01-01
5;1;14;18;19;05;3;Drobin;gmina miejsko-wiejska;2005-01-01
5;1;14;18;19;05;4;Drobin;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;14;18;19;05;5;Drobin;obszar wiejski;2005-01-01
5;1;14;18;19;06;3;Gąbin;gmina miejsko-wiejska;2005-01-01
5;1;14;18;19;06;4;Gąbin;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;14;18;19;06;5;Gąbin;obszar wiejski;2005-01-01
5;1;14;18;19;07;2;Łąck;gmina wiejska;2005-01-01
5;1;14;18;19;08;2;Mała Wieś;gmina wiejska;2005-01-01
5;1;14;18;19;09;2;Nowy Duninów;gmina wiejska;2005-01-01
5;1;14;18;19;10;2;Radzanowo;gmina wiejska;2005-01-01
5;1;14;18;19;11;2;Słubice;gmina wiejska;2005-01-01
5;1;14;18;19;12;2;Słupno;gmina wiejska;2005-01-01
5;1;14;18;19;13;2;Stara Biała;gmina wiejska;2005-01-01
5;1;14;18;19;14;2;Staroźreby;gmina wiejska;2005-01-01
5;1;14;18;19;15;3;Wyszogród;gmina miejsko-wiejska;2005-01-01
5;1;14;18;19;15;4;Wyszogród;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;14;18;19;15;5;Wyszogród;obszar wiejski;2005-01-01
5;1;14;18;20;01;1;Płońsk;gmina miejska;2005-01-01
5;1;14;18;20;02;1;Raciąż;gmina miejska;2005-01-01
5;1;14;18;20;03;2;Baboszewo;gmina wiejska;2005-01-01
5;1;14;18;20;04;2;Czerwińsk nad Wisłą;gmina wiejska;2005-01-01
5;1;14;18;20;05;2;Dzierzążnia;gmina wiejska;2005-01-01
5;1;14;18;20;06;2;Joniec;gmina wiejska;2005-01-01
5;1;14;18;20;07;2;Naruszewo;gmina wiejska;2005-01-01
5;1;14;18;20;08;2;Nowe Miasto;gmina wiejska;2005-01-01
5;1;14;18;20;09;2;Płońsk;gmina wiejska;2005-01-01
5;1;14;18;20;10;2;Raciąż;gmina wiejska;2005-01-01
5;1;14;18;20;11;2;Sochocin;gmina wiejska;2005-01-01
5;1;14;18;20;12;2;Załuski;gmina wiejska;2005-01-01
5;1;14;18;27;01;1;Sierpc;gmina miejska;2005-01-01
5;1;14;18;27;02;2;Gozdowo;gmina wiejska;2005-01-01
5;1;14;18;27;03;2;Mochowo;gmina wiejska;2005-01-01
5;1;14;18;27;04;2;Rościszewo;gmina wiejska;2005-01-01
5;1;14;18;27;05;2;Sierpc;gmina wiejska;2005-01-01
5;1;14;18;27;06;2;Szczutowo;gmina wiejska;2005-01-01
5;1;14;18;27;07;2;Zawidz;gmina wiejska;2005-01-01
5;1;14;18;37;01;3;Bieżuń;gmina miejsko-wiejska;2005-01-01
5;1;14;18;37;01;4;Bieżuń;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;14;18;37;01;5;Bieżuń;obszar wiejski;2005-01-01
5;1;14;18;37;02;2;Kuczbork-Osada;gmina wiejska;2005-01-01
5;1;14;18;37;03;2;Lubowidz;gmina wiejska;2005-01-01
5;1;14;18;37;04;2;Lutocin;gmina wiejska;2005-01-01
5;1;14;18;37;05;2;Siemiątkowo;gmina wiejska;2005-01-01
5;1;14;18;37;06;3;Żuromin;gmina miejsko-wiejska;2005-01-01
5;1;14;18;37;06;4;Żuromin;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;14;18;37;06;5;Żuromin;obszar wiejski;2005-01-01
5;1;14;18;62;01;1;Płock;gmina miejska;2005-01-01
5;1;14;19;10;01;2;Huszlew;gmina wiejska;2005-01-01
5;1;14;19;10;02;3;Łosice;gmina miejsko-wiejska;2005-01-01
5;1;14;19;10;02;4;Łosice;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;14;19;10;02;5;Łosice;obszar wiejski;2005-01-01
5;1;14;19;10;03;2;Olszanka;gmina wiejska;2005-01-01
5;1;14;19;10;04;2;Platerów;gmina wiejska;2005-01-01
5;1;14;19;10;05;2;Sarnaki;gmina wiejska;2005-01-01
5;1;14;19;10;06;2;Stara Kornica;gmina wiejska;2005-01-01
5;1;14;19;11;01;1;Maków Mazowiecki;gmina miejska;2005-01-01
5;1;14;19;11;02;2;Czerwonka;gmina wiejska;2005-01-01
5;1;14;19;11;03;2;Karniewo;gmina wiejska;2005-01-01
5;1;14;19;11;04;2;Krasnosielc;gmina wiejska;2005-01-01
5;1;14;19;11;05;2;Młynarze;gmina wiejska;2005-01-01
5;1;14;19;11;06;2;Płoniawy-Bramura;gmina wiejska;2005-01-01
5;1;14;19;11;07;3;Różan;gmina miejsko-wiejska;2005-01-01
5;1;14;19;11;07;4;Różan;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;14;19;11;07;5;Różan;obszar wiejski;2005-01-01
5;1;14;19;11;08;2;Rzewnie;gmina wiejska;2005-01-01
5;1;14;19;11;09;2;Sypniewo;gmina wiejska;2005-01-01
5;1;14;19;11;10;2;Szelków;gmina wiejska;2005-01-01
5;1;14;19;15;01;2;Baranowo;gmina wiejska;2005-01-01
5;1;14;19;15;02;2;Czarnia;gmina wiejska;2005-01-01
5;1;14;19;15;03;2;Czerwin;gmina wiejska;2005-01-01
5;1;14;19;15;04;2;Goworowo;gmina wiejska;2005-01-01
5;1;14;19;15;05;2;Kadzidło;gmina wiejska;2005-01-01
5;1;14;19;15;06;2;Lelis;gmina wiejska;2005-01-01
5;1;14;19;15;07;2;Łyse;gmina wiejska;2005-01-01
5;1;14;19;15;08;3;Myszyniec;gmina miejsko-wiejska;2005-01-01
5;1;14;19;15;08;4;Myszyniec;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;14;19;15;08;5;Myszyniec;obszar wiejski;2005-01-01
5;1;14;19;15;09;2;Olszewo-Borki;gmina wiejska;2005-01-01
5;1;14;19;15;10;2;Rzekuń;gmina wiejska;2005-01-01
5;1;14;19;15;11;2;Troszyn;gmina wiejska;2005-01-01
5;1;14;19;16;01;1;Ostrów Mazowiecka;gmina miejska;2005-01-01
5;1;14;19;16;02;2;Andrzejewo;gmina wiejska;2005-01-01
5;1;14;19;16;03;2;Boguty-Pianki;gmina wiejska;2005-01-01
5;1;14;19;16;04;3;Brok;gmina miejsko-wiejska;2005-01-01
5;1;14;19;16;04;4;Brok;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;14;19;16;04;5;Brok;obszar wiejski;2005-01-01
5;1;14;19;16;05;2;Małkinia Górna;gmina wiejska;2005-01-01
5;1;14;19;16;06;2;Nur;gmina wiejska;2005-01-01
5;1;14;19;16;07;2;Ostrów Mazowiecka;gmina wiejska;2005-01-01
5;1;14;19;16;08;2;Stary Lubotyń;gmina wiejska;2005-01-01
5;1;14;19;16;09;2;Szulborze Wielkie;gmina wiejska;2005-01-01
5;1;14;19;16;10;2;Wąsewo;gmina wiejska;2005-01-01
5;1;14;19;16;11;2;Zaręby Kościelne;gmina wiejska;2005-01-01
5;1;14;19;22;01;1;Przasnysz;gmina miejska;2005-01-01
5;1;14;19;22;02;3;Chorzele;gmina miejsko-wiejska;2005-01-01
5;1;14;19;22;02;4;Chorzele;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;14;19;22;02;5;Chorzele;obszar wiejski;2005-01-01
5;1;14;19;22;03;2;Czernice Borowe;gmina wiejska;2005-01-01
5;1;14;19;22;04;2;Jednorożec;gmina wiejska;2005-01-01
5;1;14;19;22;05;2;Krasne;gmina wiejska;2005-01-01
5;1;14;19;22;06;2;Krzynowłoga Mała;gmina wiejska;2005-01-01
5;1;14;19;22;07;2;Przasnysz;gmina wiejska;2005-01-01
5;1;14;19;24;01;2;Gzy;gmina wiejska;2005-01-01
5;1;14;19;24;02;2;Obryte;gmina wiejska;2005-01-01
5;1;14;19;24;03;2;Pokrzywnica;gmina wiejska;2005-01-01
5;1;14;19;24;04;3;Pułtusk;gmina miejsko-wiejska;2005-01-01
5;1;14;19;24;04;4;Pułtusk;miasto w gminie miejsko-wiejskiej;2005-01-01
5;1;14;19;24;04;5;Pułtusk;obszar wiejski;2005-01-01
5;1;14;19;24;05;2;Świercze;gmina wiejska;2005-01-01
5;1;14;19;24;06;2;Winnica;gmina wiejska;2005-01-01
5;1;14;19;24;07;2;Zatory;gmina wiejska;2005-01-01
5;1;14;19;26;01;2;Domanice;gmina wiejska;2005-01-01
5;1;14;19;26;02;2;Korczew;gmina wiejska;2005-01-01
5;1;14;19;26;03;2;Kotuń;gmina wiejska;2005-01-01
5;1;14;19;26;04;2;Mokobody;gmina wiejska;2005-01-01
5;1;14;19;26;05;3;Mordy;gmina miejsko-wiejska;2005-01-01
